id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,limit_setting,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
412655,1,0,0,0,speedtest1.sc.chinamobile.com.prod.hosts.ooklaserver.net:8080,CN,四川省,成都市,1,移动,104.127169,30.674259,0,0,四川移动,http://sc.10086.cn,,,486,http://speedtest1.sc.chinamobile.com.prod.hosts.ooklaserver.net:8080/hello,http://speedtest1.sc.chinamobile.com.prod.hosts.ooklaserver.net:8080/download,http://speedtest1.sc.chinamobile.com.prod.hosts.ooklaserver.net:8080/upload,ws://speedtest1.sc.chinamobile.com.prod.hosts.ooklaserver.net:8080/ws
415062,1,0,1,0,speedtest.cnscn96655.com:8080,CN,四川,成都,1,广电网/联通,104.04,30.4,0,0,云测节点-CN,http://www.speedtest.cn/,,,510,http://speedtest.cnscn96655.com:8080/hello,http://speedtest.cnscn96655.com:8080/download,http://speedtest.cnscn96655.com:8080/upload,ws://speedtest.cnscn96655.com:8080/ws
408042,1,0,1,0,speedtest1.sc.189.cn.prod.hosts.ooklaserver.net:8080,CN,四川,成都,1,电信,104.04,30.4,0,0,云测节点-CN,http://www.speedtest.cn/,,,510,http://speedtest1.sc.189.cn.prod.hosts.ooklaserver.net:8080/hello,http://speedtest1.sc.189.cn.prod.hosts.ooklaserver.net:8080/download,http://speedtest1.sc.189.cn.prod.hosts.ooklaserver.net:8080/upload,ws://speedtest1.sc.189.cn.prod.hosts.ooklaserver.net:8080/ws
411622,1,0,1,0,speedtest1.sc.189.cn:8080,CN,四川,成都,1,电信,104.04,30.4,0,0,云测节点-CN,http://www.speedtest.cn/,,,510,http://speedtest1.sc.189.cn:8080/hello,http://speedtest1.sc.189.cn:8080/download,http://speedtest1.sc.189.cn:8080/upload,ws://speedtest1.sc.189.cn:8080/ws
414017,1,1,0,0,speedtest1.sc.chinamobile.com:8080,CN,四川,成都,1,移动,104.04,30.4,0,0,云测节点-CN,http://www.speedtest.cn/,,,510,https://speedtest1.sc.chinamobile.com:8080/hello,https://speedtest1.sc.chinamobile.com:8080/download,https://speedtest1.sc.chinamobile.com:8080/upload,wss://speedtest1.sc.chinamobile.com:8080/ws
412632,1,1,1,0,speedtest.cnscn96655.com.prod.hosts.ooklaserver.net:8080,CN,四川,成都,1,广电,104.04,30.4,0,0,四川广电,https://www.speedtest.cn/,,,510,https://speedtest.cnscn96655.com.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.cnscn96655.com.prod.hosts.ooklaserver.net:8080/download,https://speedtest.cnscn96655.com.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.cnscn96655.com.prod.hosts.ooklaserver.net:8080/ws
429238,1,1,1,0,node-58-49-35-34.speedtest.cn:51090,CN,湖北,武汉,2,电信,114.339263,30.545575,0,0,武汉电信,https://www.speedtest.cn/cloud,v3.2.5,,524,https://node-58-49-35-34.speedtest.cn:51090/hello,https://node-58-49-35-34.speedtest.cn:51090/download,https://node-58-49-35-34.speedtest.cn:51090/upload,wss://node-58-49-35-34.speedtest.cn:51090/ws
154,1,1,1,0,vipspeedtest1.wuhan.net.cn:8080,CN,湖北,武汉,1,电信,114.339263,30.545575,8276,1,云测节点-CN,http://www.speedtest.cn/cloud,,,1067,https://vipspeedtest1.wuhan.net.cn:8080/hello,https://vipspeedtest1.wuhan.net.cn:8080/download,https://vipspeedtest1.wuhan.net.cn:8080/upload,wss://vipspeedtest1.wuhan.net.cn:8080/ws
408038,1,1,1,0,vipspeedtest8.wuhan.net.cn:8080,CN,湖北,武汉,1,电信,114.339263,30.545575,0,0,云测节点-CN-5G,http://www.speedtest.cn/,,,1067,https://vipspeedtest8.wuhan.net.cn:8080/hello,https://vipspeedtest8.wuhan.net.cn:8080/download,https://vipspeedtest8.wuhan.net.cn:8080/upload,wss://vipspeedtest8.wuhan.net.cn:8080/ws
429244,1,1,1,0,node-59-175-206-86.speedtest.cn:51090,CN,湖北,武汉,2,电信,114.339263,30.545575,0,0,武汉电信-5G,https://www.speedtest.cn/cloud,v3.2.5,,1067,https://node-59-175-206-86.speedtest.cn:51090/hello,https://node-59-175-206-86.speedtest.cn:51090/download,https://node-59-175-206-86.speedtest.cn:51090/upload,wss://node-59-175-206-86.speedtest.cn:51090/ws
428205,1,1,1,0,node-123-178-212-254.speedtest.cn:51090,CN,内蒙古,呼和浩特,2,电信,111.670801,40.818311,0,0,呼和浩特电信,https://www.speedtest.cn/cloud,v3.2.5,,825,https://node-123-178-212-254.speedtest.cn:51090/hello,https://node-123-178-212-254.speedtest.cn:51090/download,https://node-123-178-212-254.speedtest.cn:51090/upload,wss://node-123-178-212-254.speedtest.cn:51090/ws
1984,1,0,1,0,speedtest01.hn165.com:8080,CN,湖南,长沙,1,联通,112.59,28.12,0,0,湖南联通,http://www.10010.com,,,1063,http://speedtest01.hn165.com:8080/hello,http://speedtest01.hn165.com:8080/download,http://speedtest01.hn165.com:8080/upload,ws://speedtest01.hn165.com:8080/ws
162,1,1,1,0,speedtest01.hn165.com.prod.hosts.ooklaserver.net:8080,CN,湖南,长沙,1,联通,112.59,28.12,0,0,云测节点-CN,http://www.speedtest.cn/cloud,,,1063,https://speedtest01.hn165.com.prod.hosts.ooklaserver.net:8080/hello,https://speedtest01.hn165.com.prod.hosts.ooklaserver.net:8080/download,https://speedtest01.hn165.com.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest01.hn165.com.prod.hosts.ooklaserver.net:8080/ws
428358,1,0,1,0,mygod998.vicp.net:5060,CN,湖南,长沙,1,电信,112.982279,28.19409,0,0,云测节点-CN,http://www.speedtest.cn/,,,1085,http://mygod998.vicp.net:5060/hello,http://mygod998.vicp.net:5060/download,http://mygod998.vicp.net:5060/upload,ws://mygod998.vicp.net:5060/ws
429235,1,0,1,0,speedtest.jxunicom.com:8080,CN,江西,南昌,1,联通,115.55,28.4,0,0,云测节点-CN,http://www.speedtest.cn/,,,1259,http://speedtest.jxunicom.com:8080/hello,http://speedtest.jxunicom.com:8080/download,http://speedtest.jxunicom.com:8080/upload,ws://speedtest.jxunicom.com:8080/ws
429179,1,1,1,0,speedtest.jxunicom.com.prod.hosts.ooklaserver.net:8080,CN,江西,南昌,1,联通,115.55,28.4,0,0,云测节点-CN,http://www.speedtest.cn/,,,1259,https://speedtest.jxunicom.com.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.jxunicom.com.prod.hosts.ooklaserver.net:8080/download,https://speedtest.jxunicom.com.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.jxunicom.com.prod.hosts.ooklaserver.net:8080/ws
414396,1,1,0,0,gdspeedtest.com.prod.hosts.ooklaserver.net:8080,CN,广东,广州,1,电信,113.14,23.08,0,0,云测节点-CN,http://www.speedtest.cn/,,,660,https://gdspeedtest.com.prod.hosts.ooklaserver.net:8080/hello,https://gdspeedtest.com.prod.hosts.ooklaserver.net:8080/download,https://gdspeedtest.com.prod.hosts.ooklaserver.net:8080/upload,wss://gdspeedtest.com.prod.hosts.ooklaserver.net:8080/ws
412756,1,1,1,0,node-157-255-70-85.speedtest.cn:51090,CN,广东,广州,2,联通,113.14,23.08,0,0,广州联通,https://www.speedtest.cn/cloud,v3.2.5,,660,https://node-157-255-70-85.speedtest.cn:51090/hello,https://node-157-255-70-85.speedtest.cn:51090/download,https://node-157-255-70-85.speedtest.cn:51090/upload,wss://node-157-255-70-85.speedtest.cn:51090/ws
408198,1,1,1,0,node-61-128-100-3.speedtest.cn:51090,CN,新疆,乌鲁木齐,2,电信,87.36,43.45,0,0,新疆电信,http://www.189.cn/xj/,v3.2.5,,41,https://node-61-128-100-3.speedtest.cn:51090/hello,https://node-61-128-100-3.speedtest.cn:51090/download,https://node-61-128-100-3.speedtest.cn:51090/upload,wss://node-61-128-100-3.speedtest.cn:51090/ws
410898,1,1,1,0,node-61-128-100-2.speedtest.cn:51090,CN,新疆,乌鲁木齐,2,电信,87.36,43.45,0,0,新疆电信,http://www.189.cn/xj/,v3.2.5,,41,https://node-61-128-100-2.speedtest.cn:51090/hello,https://node-61-128-100-2.speedtest.cn:51090/download,https://node-61-128-100-2.speedtest.cn:51090/upload,wss://node-61-128-100-2.speedtest.cn:51090/ws
428966,1,1,1,0,node-202-101-129-82.speedtest.cn:51090,CN,福建,福州,2,电信,119.18,26.05,0,0,测速节点-福建电信,https://www.speedtest.cn/cloud,v3.2.5,,390,https://node-202-101-129-82.speedtest.cn:51090/hello,https://node-202-101-129-82.speedtest.cn:51090/download,https://node-202-101-129-82.speedtest.cn:51090/upload,wss://node-202-101-129-82.speedtest.cn:51090/ws
2034,1,0,1,0,36.250.1.90:8080,CN,福建,福州,1,联通,119.18,26.05,0,0,云测节点-CN,http://www.speedtest.cn/cloud,,,390,http://36.250.1.90:8080/hello,http://36.250.1.90:8080/download,http://36.250.1.90:8080/upload,ws://36.250.1.90:8080/ws
407970,1,0,0,0,cmnet-speed.com.prod.hosts.ooklaserver.net:8080,CN,江苏,无锡,1,移动,120.18,31.34,0,0,云测节点-CN,http://www.speedtest.cn/,,,97,http://cmnet-speed.com.prod.hosts.ooklaserver.net:8080/hello,http://cmnet-speed.com.prod.hosts.ooklaserver.net:8080/download,http://cmnet-speed.com.prod.hosts.ooklaserver.net:8080/upload,ws://cmnet-speed.com.prod.hosts.ooklaserver.net:8080/ws
407914,1,0,0,0,cmnet-speed.com:8080,CN,江苏,无锡,1,移动,120.18,31.34,0,0,云测节点-CN,http://www.speedtest.cn/,,,97,http://cmnet-speed.com:8080/hello,http://cmnet-speed.com:8080/download,http://cmnet-speed.com:8080/upload,ws://cmnet-speed.com:8080/ws
412713,1,1,1,0,node-124-234-210-202.speedtest.cn:51090,CN,吉林,长春,2,电信,125.19,43.54,0,0,长春电信,https://www.speedtest.cn/,v3.2.5,,824,https://node-124-234-210-202.speedtest.cn:51090/hello,https://node-124-234-210-202.speedtest.cn:51090/download,https://node-124-234-210-202.speedtest.cn:51090/upload,wss://node-124-234-210-202.speedtest.cn:51090/ws
428959,1,1,1,0,node-101-248-67-92.speedtest.cn:51090,CN,西藏,拉萨,2,电信,91.08,29.39,0,0,云测节点2,https://www.speedtest.cn/cloud,v3.2.5,,1298,https://node-101-248-67-92.speedtest.cn:51090/hello,https://node-101-248-67-92.speedtest.cn:51090/download,https://node-101-248-67-92.speedtest.cn:51090/upload,wss://node-101-248-67-92.speedtest.cn:51090/ws
